date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-05-22,OPTIONS_GREEKS,PE,TRENDING_BULL,0.839,9,2026-05-22 14:01:00,180.0,191.23199999999997,2026-05-22 14:04:00,TSL,10.43,3715.52,True,ARMED(conf=0.84),FINNIFTY
2026-05-26,ZERO_HERO,CE,NORMAL,0.84,43,2026-05-26 10:16:00,40.2,30.150000000000002,2026-05-26 10:20:00,SL,-10.85,-18702.0,False,ARMED(conf=0.84),FINNIFTY
2026-05-27,ULTIMATE_DAY_HIGH_LOW,CE,NORMAL,0.84,2,2026-05-27 10:16:00,624.95,580.0,2026-05-27 12:59:00,SPOT_SL,-45.75,-3700.0,False,ARMED(conf=0.84),FINNIFTY
2026-05-27,TREND_FOLLOWING,PE,NORMAL,0.829,3,2026-05-27 13:01:00,500.55,500.5,2026-05-27 14:31:00,TIME,-0.85,-142.0,False,ARMED(conf=0.83),FINNIFTY
2025-02-03,MACD_DIVERGENCE,CE,TRENDING_BULL,0.817,3,2025-02-03 12:46:00,1042.0,1084.321,2025-02-03 13:06:00,TSL,40.82,1796.94,True,ARMED(conf=0.82),BANKNIFTY
2025-02-03,MOMENTUM_BURST,CE,TRENDING_BULL,0.826,3,2025-02-03 13:01:00,1058.4,1114.995,2025-02-03 13:09:00,TSL,55.09,2439.27,True,ARMED(conf=0.83),BANKNIFTY
2025-02-03,MACD_DIVERGENCE,PE,TRENDING_BULL,0.839,5,2025-02-03 13:16:00,735.25,778.904,2025-02-03 13:28:00,TSL,42.15,3121.55,True,ARMED(conf=0.84),BANKNIFTY
2025-02-04,MOMENTUM_BURST,CE,TRENDING_BULL,0.823,4,2025-02-04 12:46:00,939.0,984.753,2025-02-04 13:01:00,TSL,44.25,2615.18,True,ARMED(conf=0.82),BANKNIFTY
2025-02-04,OPTIONS_GREEKS,PE,TRENDING_BULL,0.83,6,2025-02-04 13:16:00,773.55,792.25,2025-02-04 14:30:00,TIME,17.2,1508.0,True,ARMED(conf=0.83),BANKNIFTY
2025-02-06,VWAP_BOUNCE,PE,RANGE_BOUND,0.838,5,2025-02-06 13:46:00,670.7,648.95,2025-02-06 14:30:00,TIME,-23.25,-1783.75,False,ARMED(conf=0.84),BANKNIFTY
2025-02-07,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.891,9,2025-02-07 12:46:00,614.85,628.9920000000001,2025-02-07 13:14:00,TSL,12.64,1666.67,True,ARMED(conf=0.89),BANKNIFTY
2025-02-07,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.831,4,2025-02-07 13:16:00,859.0,743.6,2025-02-07 14:19:00,SPOT_SL,-116.9,-7054.0,False,ARMED(conf=0.83),BANKNIFTY
2025-02-10,MACD_DIVERGENCE,CE,NORMAL,0.839,4,2025-02-10 13:16:00,853.75,921.298,2025-02-10 13:51:00,TSL,66.05,3922.88,True,ARMED(conf=0.84),BANKNIFTY
2025-02-10,TREND_FOLLOWING,PE,NORMAL,0.866,6,2025-02-10 14:01:00,608.45,638.9110000000001,2025-02-10 14:16:00,TSL,28.96,2566.49,True,ARMED(conf=0.87),BANKNIFTY
2025-02-11,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.888,10,2025-02-11 12:46:00,583.15,611.712,2025-02-11 12:55:00,TSL,27.06,4019.3,True,ARMED(conf=0.89),BANKNIFTY
2025-02-11,MOMENTUM_BURST,PE,TRENDING_BEAR,0.821,6,2025-02-11 13:01:00,597.7,620.977,2025-02-11 13:05:00,TSL,21.78,1919.93,True,ARMED(conf=0.82),BANKNIFTY
2025-02-11,BOLLINGER_SQUEEZE,PE,TRENDING_BEAR,0.823,6,2025-02-11 13:16:00,578.55,628.7189999999999,2025-02-11 14:03:00,TSL,48.67,4340.21,True,ARMED(conf=0.82),BANKNIFTY
2025-02-13,EMA_CROSSOVER,PE,TRENDING_BEAR,0.823,6,2025-02-13 13:01:00,572.75,595.18875,2025-02-13 13:09:00,TSL,20.94,1844.49,True,ARMED(conf=0.82),BANKNIFTY
