date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.829,19,2025-04-28 13:46:00,312.0,331.72599999999994,2025-04-28 13:57:00,TSL,17.23,3232.94,True,ARMED(conf=0.83),SENSEX
2025-04-28,MACD_DIVERGENCE,PE,TRENDING_BULL,0.829,14,2025-04-28 13:46:00,312.0,342.313,2025-04-28 13:56:00,TSL,27.81,3853.82,True,ARMED(conf=0.83),SENSEX
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.84,18,2025-04-28 14:16:00,326.1,338.1,2025-04-28 14:30:00,TIME,9.5,1670.0,True,ARMED(conf=0.84),SENSEX
2025-04-30,DAY_LOW_BULLISH,CE,RANGE_BOUND,0.897,5,2025-04-30 12:01:00,1487.75,1553.25,2025-04-30 13:00:00,TIME,63.0,3110.0,True,ARMED(conf=0.90),SENSEX
2025-04-30,ATR_BREAK,CE,RANGE_BOUND,0.836,2,2025-04-30 13:31:00,1553.25,1555.0,2025-04-30 14:30:00,TIME,-0.75,-55.0,False,ARMED(conf=0.84),SENSEX
2026-01-05,MACD_DIVERGENCE,CE,RANGE_BOUND,0.839,4,2026-01-05 12:46:00,1100.0,1197.456,2026-01-05 13:13:00,TSL,94.96,3758.24,True,ARMED(conf=0.84),SENSEX
2026-01-05,VWAP_BOUNCE,PE,RANGE_BOUND,0.824,7,2026-01-05 13:16:00,618.45,633.061,2026-01-05 14:01:00,TSL,12.11,807.77,True,ARMED(conf=0.82),SENSEX
2026-01-05,ATR_BREAK,PE,RANGE_BOUND,0.824,7,2026-01-05 13:16:00,618.45,629.2165,2026-01-05 14:01:00,TSL,8.27,538.65,True,ARMED(conf=0.82),SENSEX
2026-01-05,BOLLINGER_SQUEEZE,PE,RANGE_BOUND,0.818,7,2026-01-05 13:46:00,626.65,651.092,2026-01-05 14:06:00,TSL,21.94,1495.94,True,ARMED(conf=0.82),SENSEX
2026-01-06,LONG_UNWIND,PE,RANGE_BOUND,0.835,10,2026-01-06 13:01:00,561.75,565.05,2026-01-06 14:30:00,TIME,0.8,40.0,True,ARMED(conf=0.84),SENSEX
2026-01-06,VWAP_BOUNCE,PE,RANGE_BOUND,0.835,7,2026-01-06 13:01:00,561.75,565.05,2026-01-06 14:30:00,TIME,0.8,16.0,True,ARMED(conf=0.84),SENSEX
2026-01-06,MACD_DIVERGENCE,PE,RANGE_BOUND,0.835,7,2026-01-06 13:01:00,561.75,565.05,2026-01-06 14:30:00,TIME,0.8,16.0,True,ARMED(conf=0.84),SENSEX
2026-01-07,MACD_DIVERGENCE,PE,RANGE_BOUND,0.828,8,2026-01-07 13:16:00,515.6,529.321,2026-01-07 13:20:00,TSL,11.22,857.68,True,ARMED(conf=0.83),SENSEX
2026-01-07,VWAP_BOUNCE,PE,RANGE_BOUND,0.837,8,2026-01-07 14:16:00,522.45,522.2,2026-01-07 14:30:00,TIME,-2.75,-260.0,False,ARMED(conf=0.84),SENSEX
2026-01-08,RSI_REVERSAL,CE,TRENDING_BEAR,0.82,4,2026-01-08 13:01:00,1035.0,1030.0,2026-01-08 13:30:00,TIME,-7.5,-340.0,False,ARMED(conf=0.82),SENSEX
2026-01-08,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.826,5,2026-01-08 13:31:00,1030.0,1040.0,2026-01-08 14:30:00,TIME,7.5,335.0,True,ARMED(conf=0.83),SENSEX
2026-01-08,TREND_FOLLOWING,PE,TRENDING_BEAR,0.865,7,2026-01-08 14:01:00,560.0,516.75,2026-01-08 14:30:00,TIME,-45.75,-3242.5,False,ARMED(conf=0.86),SENSEX
2026-01-08,TREND_FOLLOWING,PE,TRENDING_BEAR,0.841,7,2026-01-08 14:16:00,571.15,516.75,2026-01-08 14:30:00,TIME,-56.9,-4023.0,False,ARMED(conf=0.84),SENSEX
2026-01-13,BEAR_TREND_FOLLOWER,PE,TRENDING_BULL,0.873,14,2026-01-13 12:46:00,585.0,588.15,2026-01-13 14:30:00,TIME,0.65,51.0,True,ARMED(conf=0.87),SENSEX
2026-01-13,MOMENTUM_BURST,PE,TRENDING_BULL,0.823,7,2026-01-13 12:46:00,585.0,588.15,2026-01-13 14:30:00,TIME,0.65,5.5,True,ARMED(conf=0.82),SENSEX
